Provinsi,Panlok,PTN,Prodi,Jumlah
Sulawesi Tengah,83,85,852203,1
Sulawesi Tengah,83,86,861092,1
Sulawesi Tengah,83,86,861352,1
Sulawesi Tengah,83,86,861361,3
Sulawesi Tengah,83,86,862012,1
Sulawesi Tengah,83,86,862042,1
Sulawesi Tengah,83,86,862072,1
Sulawesi Tengah,83,86,862131,1
Sulawesi Tengah,83,86,862175,2
Sulawesi Tengah,83,86,862183,1
Sulawesi Tengah,83,86,862191,3
Sulawesi Tengah,83,86,862212,2
Sulawesi Tengah,83,86,862256,1
Sulawesi Tengah,83,86,862264,1
Sulawesi Tengah,83,87,871033,1
Sulawesi Tengah,83,87,871041,1
Sulawesi Tengah,83,87,871055,1
Sulawesi Tengah,83,87,871063,1
Sulawesi Tengah,83,87,871122,1
Sulawesi Tengah,83,87,871152,1
Sulawesi Tengah,83,87,871166,1
Sulawesi Tengah,83,87,871255,2
Sulawesi Tengah,83,87,871263,1
Sulawesi Tengah,83,87,871271,1
Sulawesi Tengah,83,87,871285,1
Sulawesi Tengah,83,87,871322,1
Sulawesi Tengah,83,87,872021,2
Sulawesi Tengah,83,87,872035,3
Sulawesi Tengah,83,87,872116,1
Sulawesi Tengah,83,87,872132,3
Sulawesi Tengah,83,88,881012,1
Sulawesi Tengah,83,88,881026,4
Sulawesi Tengah,83,88,881034,3
Sulawesi Tengah,83,88,881042,2
Sulawesi Tengah,83,88,881056,2
Sulawesi Tengah,83,88,881072,2
Sulawesi Tengah,83,88,881086,3
Sulawesi Tengah,83,88,881094,1
Sulawesi Tengah,83,88,881101,1
Sulawesi Tengah,83,88,881115,1
Sulawesi Tengah,83,88,882022,1
Sulawesi Tengah,83,88,882036,2
Sulawesi Tengah,83,88,882044,1
Sulawesi Tengah,83,88,882052,1
Sulawesi Tengah,83,88,882066,1
Sulawesi Tenggara,84,11,112043,1
Sulawesi Tenggara,84,25,251045,1
Sulawesi Tenggara,84,26,261016,1
Sulawesi Tenggara,84,30,302286,1
Sulawesi Tenggara,84,31,311025,1
Sulawesi Tenggara,84,31,311063,1
Sulawesi Tenggara,84,31,312043,1
Sulawesi Tenggara,84,35,351031,1
Sulawesi Tenggara,84,35,351134,1
Sulawesi Tenggara,84,36,361016,2
Sulawesi Tenggara,84,36,361092,1
Sulawesi Tenggara,84,36,362212,1
Sulawesi Tenggara,84,39,391065,1
Sulawesi Tenggara,84,41,411106,2
Sulawesi Tenggara,84,41,412154,1
Sulawesi Tenggara,84,43,431021,1
Sulawesi Tenggara,84,45,452196,1
Sulawesi Tenggara,84,46,462101,1
Sulawesi Tenggara,84,47,471403,1
Sulawesi Tenggara,84,51,511114,1
Sulawesi Tenggara,84,52,521042,1
Sulawesi Tenggara,84,53,531081,1
Sulawesi Tenggara,84,55,551156,1
Sulawesi Tenggara,84,56,561062,1
Sulawesi Tenggara,84,56,561084,2
Sulawesi Tenggara,84,56,561105,1
Sulawesi Tenggara,84,56,561305,1
Sulawesi Tenggara,84,56,562086,1
Sulawesi Tenggara,84,58,581086,1
Sulawesi Tenggara,84,58,581161,1
Sulawesi Tenggara,84,62,622036,1
Sulawesi Tenggara,84,63,631013,1
Sulawesi Tenggara,84,65,651223,1
Sulawesi Tenggara,84,66,661232,1
Sulawesi Tenggara,84,80,801016,1
Sulawesi Tenggara,84,80,801092,1
Sulawesi Tenggara,84,80,801151,1
Sulawesi Tenggara,84,80,802034,1
Sulawesi Tenggara,84,80,802042,1
Sulawesi Tenggara,84,80,802094,1
Sulawesi Tenggara,84,80,802131,1
Sulawesi Tenggara,84,80,802242,1
Sulawesi Tenggara,84,80,802264,1
Sulawesi Tenggara,84,80,802272,1
Sulawesi Tenggara,84,80,802345,1
Sulawesi Tenggara,84,81,811033,1
Sulawesi Tenggara,84,81,811063,2
Sulawesi Tenggara,84,81,812281,1
Sulawesi Tenggara,84,82,821026,1
Sulawesi Tenggara,84,82,821064,1
Sulawesi Tenggara,84,82,821072,4
Sulawesi Tenggara,84,82,821094,1
Sulawesi Tenggara,84,82,821145,1
Sulawesi Tenggara,84,82,821175,1
Sulawesi Tenggara,84,82,821191,1
Sulawesi Tenggara,84,82,821204,1
Sulawesi Tenggara,84,82,821212,1
Sulawesi Tenggara,84,82,821242,2
Sulawesi Tenggara,84,82,821345,1
Sulawesi Tenggara,84,82,821361,1
Sulawesi Tenggara,84,82,821383,1
Sulawesi Tenggara,84,82,821391,2
Sulawesi Tenggara,84,82,821426,1
Sulawesi Tenggara,84,82,822074,1
Sulawesi Tenggara,84,82,822096,1
Sulawesi Tenggara,84,82,822171,1
Sulawesi Tenggara,84,83,832164,1
Sulawesi Tenggara,84,84,841014,112
Sulawesi Tenggara,84,84,841022,89
Sulawesi Tenggara,84,84,841036,66
Sulawesi Tenggara,84,84,841052,13
Sulawesi Tenggara,84,84,841066,15
Sulawesi Tenggara,84,84,841074,14
Sulawesi Tenggara,84,84,841082,16
Sulawesi Tenggara,84,84,841096,32
Sulawesi Tenggara,84,84,841103,17
Sulawesi Tenggara,84,84,841111,113
Sulawesi Tenggara,84,84,841125,23
Sulawesi Tenggara,84,84,841133,21
Sulawesi Tenggara,84,84,841141,23
Sulawesi Tenggara,84,84,841155,16
Sulawesi Tenggara,84,84,841163,26
Sulawesi Tenggara,84,84,841171,23
Sulawesi Tenggara,84,84,841185,28
Sulawesi Tenggara,84,84,841193,27
Sulawesi Tenggara,84,84,841206,26
Sulawesi Tenggara,84,84,841214,11
Sulawesi Tenggara,84,84,841222,26
Sulawesi Tenggara,84,84,841236,150
Sulawesi Tenggara,84,84,841244,45
Sulawesi Tenggara,84,84,841252,15
Sulawesi Tenggara,84,84,841266,13
Sulawesi Tenggara,84,84,841282,15
Sulawesi Tenggara,84,84,841296,15
Sulawesi Tenggara,84,84,841303,28
Sulawesi Tenggara,84,84,841311,19
Sulawesi Tenggara,84,84,841325,65
Sulawesi Tenggara,84,84,841333,24
Sulawesi Tenggara,84,84,841341,43
Sulawesi Tenggara,84,84,841355,24
Sulawesi Tenggara,84,84,841363,40
Sulawesi Tenggara,84,84,841371,14
Sulawesi Tenggara,84,84,841385,22
Sulawesi Tenggara,84,84,841393,17
Sulawesi Tenggara,84,84,841406,18
Sulawesi Tenggara,84,84,842016,90
Sulawesi Tenggara,84,84,842024,99
Sulawesi Tenggara,84,84,842032,71
Sulawesi Tenggara,84,84,842046,68
Sulawesi Tenggara,84,84,842054,29
Sulawesi Tenggara,84,84,842062,29
Sulawesi Tenggara,84,84,842076,26
Sulawesi Tenggara,84,84,842084,137
Sulawesi Tenggara,84,84,842092,24
Sulawesi Tenggara,84,84,842105,24
Sulawesi Tenggara,84,84,842113,23
Sulawesi Tenggara,84,84,842121,24
Sulawesi Tenggara,84,84,842135,24
Sulawesi Tenggara,84,84,842143,19
Sulawesi Tenggara,84,84,842151,23
Sulawesi Tenggara,84,84,842165,23
Sulawesi Tenggara,84,84,842173,23
Sulawesi Tenggara,84,84,842181,57
Sulawesi Tenggara,84,84,842195,28
Sulawesi Tenggara,84,84,842216,30
Sulawesi Tenggara,84,84,842224,33
Sulawesi Tenggara,84,84,842232,25
Sulawesi Tenggara,84,84,842246,24
Sulawesi Tenggara,84,84,842254,32
Sulawesi Tenggara,84,84,842262,41
Sulawesi Tenggara,84,84,842276,32
Sulawesi Tenggara,84,84,842284,20
Sulawesi Tenggara,84,84,842292,25
Sulawesi Tenggara,84,84,842305,23
Sulawesi Tenggara,84,85,851015,1
Sulawesi Tenggara,84,85,851091,1
Sulawesi Tenggara,84,85,851126,1
Sulawesi Tenggara,84,85,851142,1
Sulawesi Tenggara,84,85,851172,2
Sulawesi Tenggara,84,85,851194,1
Sulawesi Tenggara,84,85,851201,1
Sulawesi Tenggara,84,85,851215,2
Sulawesi Tenggara,84,85,851231,1
Sulawesi Tenggara,84,85,851245,1
Sulawesi Tenggara,84,85,852011,1
Sulawesi Tenggara,84,85,852085,1
Sulawesi Tenggara,84,85,852136,1
Sulawesi Tenggara,84,85,852144,2
Sulawesi Tenggara,84,86,861076,2
Sulawesi Tenggara,84,86,861361,1
Sulawesi Tenggara,84,86,862026,1
Sulawesi Tenggara,84,86,862064,1
Sulawesi Tenggara,84,86,862115,1
Sulawesi Tenggara,84,86,862175,2
Sulawesi Tenggara,84,86,862191,1
Sulawesi Tenggara,84,86,862226,1
Sulawesi Tenggara,84,86,862256,1
Sulawesi Tenggara,84,86,862286,1
Sulawesi Tenggara,84,86,862315,1
Sulawesi Tenggara,84,87,871011,2
Sulawesi Tenggara,84,87,871033,1
Sulawesi Tenggara,84,87,871271,1
Sulawesi Tenggara,84,88,881056,1
Sulawesi Tenggara,84,88,882052,1
Sulawesi Tenggara,84,89,891013,26
Sulawesi Tenggara,84,89,891021,132
Sulawesi Tenggara,84,89,891035,66
Sulawesi Tenggara,84,89,891043,41
Sulawesi Tenggara,84,89,891051,20
Sulawesi Tenggara,84,89,891065,8
Sulawesi Tenggara,84,89,891073,2
Sulawesi Tenggara,84,89,891081,2
Sulawesi Tenggara,84,89,892015,44
Sulawesi Tenggara,84,89,892023,119
Sulawesi Tenggara,84,89,892031,38
Sulawesi Tenggara,84,89,892045,37
Sulawesi Tenggara,84,89,892053,89
Sulawesi Tenggara,84,93,931102,2
Sulawesi Tenggara,84,93,931184,1
Sulawesi Tenggara,84,93,931221,1
Sulawesi Tenggara,84,93,932015,2
Sulawesi Tenggara,84,93,932031,1
Sulawesi Tenggara,84,93,932045,1
Sulawesi Tenggara,84,93,932053,1
Sulawesi Tenggara,84,93,932091,2
Sulawesi Tenggara,84,93,932164,1
Sulawesi Tenggara,84,93,932186,2
Sulawesi Tenggara,84,93,932194,1
Sulawesi Tenggara,84,94,942054,1
Sulawesi Tenggara,84,95,951104,1
Sulawesi Tenggara,84,95,951186,1
Sulawesi Tenggara,84,98,981123,1
Sulawesi Tenggara,84,98,982082,1
Gorontalo,85,31,312243,1
Gorontalo,85,32,322214,1
Gorontalo,85,41,412043,1
Gorontalo,85,51,511063,1
Gorontalo,85,80,802072,1
Gorontalo,85,80,802094,1
Gorontalo,85,80,802242,1
Gorontalo,85,82,821242,1
Gorontalo,85,82,821383,1
Gorontalo,85,82,822036,2
Gorontalo,85,82,822074,1
Gorontalo,85,82,822096,1
Gorontalo,85,82,822193,1
Gorontalo,85,82,822214,1
Gorontalo,85,83,831013,1
Gorontalo,85,84,841325,1
Gorontalo,85,85,851015,82
Gorontalo,85,85,851023,28
Gorontalo,85,85,851031,58
Gorontalo,85,85,851045,37
Gorontalo,85,85,851053,42
Gorontalo,85,85,851061,17
Gorontalo,85,85,851075,87
Gorontalo,85,85,851083,58
Gorontalo,85,85,851091,52
Gorontalo,85,85,851104,105
Gorontalo,85,85,851112,89
Gorontalo,85,85,851126,42
Gorontalo,85,85,851134,92
Gorontalo,85,85,851142,47
Gorontalo,85,85,851164,67
Gorontalo,85,85,851172,53
Gorontalo,85,85,851186,36
Gorontalo,85,85,851194,33
Gorontalo,85,85,851201,59
Gorontalo,85,85,851215,28
Gorontalo,85,85,851223,12
Gorontalo,85,85,851231,55
Gorontalo,85,85,851245,38
Gorontalo,85,85,851253,80
Gorontalo,85,85,851275,25
Gorontalo,85,85,851283,40
Gorontalo,85,85,851291,45
Gorontalo,85,85,851304,15
Gorontalo,85,85,851312,27
Gorontalo,85,85,851326,24
Gorontalo,85,85,851334,17
Gorontalo,85,85,852011,69
Gorontalo,85,85,852025,71
Gorontalo,85,85,852033,162
Gorontalo,85,85,852041,81
Gorontalo,85,85,852055,38
Gorontalo,85,85,852063,67
Gorontalo,85,85,852071,77
Gorontalo,85,85,852085,44
Gorontalo,85,85,852093,13
Gorontalo,85,85,852106,49
Gorontalo,85,85,852114,50
Gorontalo,85,85,852122,45
Gorontalo,85,85,852136,230
Gorontalo,85,85,852144,82
Gorontalo,85,85,852152,64
Gorontalo,85,85,852166,41
Gorontalo,85,85,852174,72
Gorontalo,85,85,852182,67
Gorontalo,85,85,852196,101
Gorontalo,85,85,852203,78
Gorontalo,85,86,861016,1
Gorontalo,85,86,861024,1
Gorontalo,85,86,861046,1
Gorontalo,85,86,861076,3
Gorontalo,85,86,861105,2
Gorontalo,85,86,861352,3
Gorontalo,85,86,861361,1
Gorontalo,85,86,861373,1
Gorontalo,85,86,862012,1
Gorontalo,85,86,862026,1
Gorontalo,85,86,862042,4
Gorontalo,85,86,862056,3
Gorontalo,85,86,862064,2
Gorontalo,85,86,862123,1
Gorontalo,85,86,862145,3
Gorontalo,85,86,862153,2
Gorontalo,85,86,862161,1
Gorontalo,85,86,862175,4
Gorontalo,85,86,862226,1
Gorontalo,85,86,862234,8
Gorontalo,85,86,862256,6
Gorontalo,85,87,871011,1
Gorontalo,85,87,871055,1
Gorontalo,85,87,871122,2
Gorontalo,85,87,871166,1
Gorontalo,85,87,871174,1
Gorontalo,85,87,871182,1
Gorontalo,85,87,871203,2
Gorontalo,85,87,871211,3
Gorontalo,85,87,871225,1
Gorontalo,85,87,872013,2
Gorontalo,85,87,872035,1
Gorontalo,85,87,872043,1
Gorontalo,85,87,872065,2
Gorontalo,85,87,872081,2
Gorontalo,85,87,872095,1
Gorontalo,85,87,872102,2
Gorontalo,85,87,872116,1
Gorontalo,85,87,872124,1
Gorontalo,85,87,872132,1
Gorontalo,85,98,982014,1
Sulawesi Utara,86,86,861016,48
Sulawesi Utara,86,86,861024,13
Sulawesi Utara,86,86,861032,6
Sulawesi Utara,86,86,861046,6
Sulawesi Utara,86,86,861054,15
Sulawesi Utara,86,86,861062,4
Sulawesi Utara,86,86,861076,36
Sulawesi Utara,86,86,861084,3
Sulawesi Utara,86,86,861092,13
Sulawesi Utara,86,86,861105,52
Sulawesi Utara,86,86,861113,7
Sulawesi Utara,86,86,861121,2
Sulawesi Utara,86,86,861135,11
Sulawesi Utara,86,86,861173,15
Sulawesi Utara,86,86,861343,12
Sulawesi Utara,86,86,861352,26
Sulawesi Utara,86,86,861361,3
Sulawesi Utara,86,86,861373,18
Sulawesi Utara,86,86,861381,11
Sulawesi Utara,86,86,862012,4
Sulawesi Utara,86,86,862026,36
Sulawesi Utara,86,86,862042,52
Sulawesi Utara,86,86,862056,32
Sulawesi Utara,86,86,862064,8
Sulawesi Utara,86,86,862072,1
Sulawesi Utara,86,86,862094,24
Sulawesi Utara,86,86,862101,7
Sulawesi Utara,86,86,862115,25
Sulawesi Utara,86,86,862123,16
Sulawesi Utara,86,86,862131,10
Sulawesi Utara,86,86,862145,53
Sulawesi Utara,86,86,862153,32
Sulawesi Utara,86,86,862161,72
Sulawesi Utara,86,86,862175,73
Sulawesi Utara,86,86,862183,45
Sulawesi Utara,86,86,862191,45
Sulawesi Utara,86,86,862212,5
Sulawesi Utara,86,86,862226,15
Sulawesi Utara,86,86,862234,103
Sulawesi Utara,86,86,862256,46
Sulawesi Utara,86,86,862264,8
Sulawesi Utara,86,86,862272,17
Sulawesi Utara,86,86,862286,15
Sulawesi Utara,86,86,862301,3
Sulawesi Utara,86,86,862315,15
Sulawesi Utara,86,87,871033,2
Sulawesi Utara,86,87,871041,1
Sulawesi Utara,86,87,871055,1
Sulawesi Utara,86,87,871063,1
Sulawesi Utara,86,87,871071,1
Sulawesi Utara,86,87,871122,1
Sulawesi Utara,86,87,871182,2
Sulawesi Utara,86,87,871293,1
Sulawesi Utara,86,87,872021,2
Sulawesi Utara,86,87,872035,1
Sulawesi Utara,86,87,872051,1
Sulawesi Utara,86,87,872081,1
Sulawesi Utara,86,87,872095,1
Sulawesi Utara,86,87,872116,6
Sulawesi Utara,86,87,872132,2
Sulawesi Utara,87,31,311225,1
Sulawesi Utara,87,36,362191,1
Sulawesi Utara,87,37,372051,1
Sulawesi Utara,87,47,471025,1
Sulawesi Utara,87,51,511011,1
Sulawesi Utara,87,56,562056,1
Sulawesi Utara,87,63,631013,1
Sulawesi Utara,87,77,771203,1
Sulawesi Utara,87,81,812095,1
Sulawesi Utara,87,82,821026,1
Sulawesi Utara,87,82,822036,1
Sulawesi Utara,87,83,831184,1
Sulawesi Utara,87,83,831192,1
Sulawesi Utara,87,83,831213,1
Sulawesi Utara,87,84,841282,1
Sulawesi Utara,87,85,851015,1
Sulawesi Utara,87,85,851023,1
Sulawesi Utara,87,85,851031,1
Sulawesi Utara,87,85,851083,1
Sulawesi Utara,87,85,851091,1
Sulawesi Utara,87,85,851172,1
Sulawesi Utara,87,85,851186,2
Sulawesi Utara,87,85,851194,1
Sulawesi Utara,87,85,851201,3
Sulawesi Utara,87,85,851215,1
Sulawesi Utara,87,85,851245,1
Sulawesi Utara,87,85,851304,2
Sulawesi Utara,87,85,851326,1
Sulawesi Utara,87,85,852033,2
Sulawesi Utara,87,85,852055,1
Sulawesi Utara,87,85,852071,1
Sulawesi Utara,87,85,852136,6
Sulawesi Utara,87,85,852144,1
Sulawesi Utara,87,85,852196,3
Sulawesi Utara,87,85,852203,1
Sulawesi Utara,87,86,861016,18
Sulawesi Utara,87,86,861024,13
Sulawesi Utara,87,86,861032,7
Sulawesi Utara,87,86,861046,1
Sulawesi Utara,87,86,861054,10
Sulawesi Utara,87,86,861062,5
Sulawesi Utara,87,86,861076,23
Sulawesi Utara,87,86,861084,1
Sulawesi Utara,87,86,861092,6
Sulawesi Utara,87,86,861105,15
Sulawesi Utara,87,86,861113,3
Sulawesi Utara,87,86,861121,3
Sulawesi Utara,87,86,861135,8
Sulawesi Utara,87,86,861173,6
Sulawesi Utara,87,86,861343,11
Sulawesi Utara,87,86,861352,35
Sulawesi Utara,87,86,861361,8
Sulawesi Utara,87,86,861373,21
Sulawesi Utara,87,86,861381,12
Sulawesi Utara,87,86,862012,5
Sulawesi Utara,87,86,862026,15
Sulawesi Utara,87,86,862042,34
Sulawesi Utara,87,86,862056,18
Sulawesi Utara,87,86,862064,4
Sulawesi Utara,87,86,862072,5
Sulawesi Utara,87,86,862094,14
Sulawesi Utara,87,86,862101,2
Sulawesi Utara,87,86,862115,5
Sulawesi Utara,87,86,862123,2
Sulawesi Utara,87,86,862131,8
Sulawesi Utara,87,86,862145,26
Sulawesi Utara,87,86,862153,34
Sulawesi Utara,87,86,862161,30
Sulawesi Utara,87,86,862175,36
Sulawesi Utara,87,86,862183,10
Sulawesi Utara,87,86,862191,10
Sulawesi Utara,87,86,862226,14
Sulawesi Utara,87,86,862234,38
Sulawesi Utara,87,86,862256,29
Sulawesi Utara,87,86,862264,2
Sulawesi Utara,87,86,862272,7
Sulawesi Utara,87,86,862286,9
Sulawesi Utara,87,86,862301,3
Sulawesi Utara,87,86,862315,9
Sulawesi Utara,87,87,871011,8
Sulawesi Utara,87,87,871025,4
Sulawesi Utara,87,87,871033,48
Sulawesi Utara,87,87,871041,26
Sulawesi Utara,87,87,871055,18
Sulawesi Utara,87,87,871063,13
Sulawesi Utara,87,87,871071,18
Sulawesi Utara,87,87,871085,14
Sulawesi Utara,87,87,871093,17
Sulawesi Utara,87,87,871106,15
Sulawesi Utara,87,87,871114,8
Sulawesi Utara,87,87,871122,21
Sulawesi Utara,87,87,871136,8
Sulawesi Utara,87,87,871144,9
Sulawesi Utara,87,87,871152,8
Sulawesi Utara,87,87,871166,23
Sulawesi Utara,87,87,871174,14
Sulawesi Utara,87,87,871182,79
Sulawesi Utara,87,87,871196,18
Sulawesi Utara,87,87,871203,8
Sulawesi Utara,87,87,871211,12
Sulawesi Utara,87,87,871225,10
Sulawesi Utara,87,87,871233,16
Sulawesi Utara,87,87,871241,14
Sulawesi Utara,87,87,871255,3
Sulawesi Utara,87,87,871263,28
Sulawesi Utara,87,87,871271,17
Sulawesi Utara,87,87,871285,6
Sulawesi Utara,87,87,871293,15
Sulawesi Utara,87,87,871306,11
Sulawesi Utara,87,87,871314,10
Sulawesi Utara,87,87,871322,10
Sulawesi Utara,87,87,872013,41
Sulawesi Utara,87,87,872021,107
Sulawesi Utara,87,87,872035,61
Sulawesi Utara,87,87,872043,34
Sulawesi Utara,87,87,872051,37
Sulawesi Utara,87,87,872065,30
Sulawesi Utara,87,87,872073,25
Sulawesi Utara,87,87,872081,8
Sulawesi Utara,87,87,872095,16
Sulawesi Utara,87,87,872102,6
Sulawesi Utara,87,87,872116,190
Sulawesi Utara,87,87,872124,14
Sulawesi Utara,87,87,872132,49
Sulawesi Utara,87,87,872146,10
Sulawesi Utara,87,87,872154,8
Sulawesi Utara,87,87,872162,12
Sulawesi Utara,87,95,951134,1
Sulawesi Utara,87,95,951142,1
Sulawesi Utara,87,95,951201,1
Sulawesi Utara,87,95,951223,2
Sulawesi Utara,87,95,952093,1
Sulawesi Utara,87,98,982044,1
Maluku,93,34,342365,1
Maluku,93,36,361165,1
Maluku,93,50,502256,1
Maluku,93,62,622036,1
Maluku,93,63,632186,1
Maluku,93,77,771203,1
Maluku,93,80,801054,1
Maluku,93,82,821042,1
Maluku,93,82,821183,2
Maluku,93,82,821234,1
Maluku,93,82,821264,1
Maluku,93,82,821315,1
Maluku,93,82,821345,1
Maluku,93,82,821361,1
Maluku,93,82,821375,1
Maluku,93,84,841133,1
Maluku,93,86,861046,1
Maluku,93,86,861105,3
Maluku,93,86,861173,1
Maluku,93,86,861361,1
Maluku,93,86,862153,1
Maluku,93,86,862256,1
Maluku,93,87,871025,1
Maluku,93,87,871114,1
Maluku,93,87,871263,1
Maluku,93,87,872095,1
Maluku,93,89,891021,1
Maluku,93,89,892031,1
Maluku,93,93,931013,32
Maluku,93,93,931021,42
Maluku,93,93,931035,34
Maluku,93,93,931043,34
Maluku,93,93,931051,36
Maluku,93,93,931065,15
Maluku,93,93,931073,29
Maluku,93,93,931081,41
Maluku,93,93,931095,14
Maluku,93,93,931102,19
Maluku,93,93,931116,9
Maluku,93,93,931124,23
Maluku,93,93,931132,56
Maluku,93,93,931146,29
Maluku,93,93,931154,31
Maluku,93,93,931162,22
Maluku,93,93,931176,21
Maluku,93,93,931184,44
Maluku,93,93,931192,40
Maluku,93,93,931205,38
Maluku,93,93,931213,25
Maluku,93,93,931221,19
Maluku,93,93,931235,42
Maluku,93,93,931243,23
Maluku,93,93,931251,40
Maluku,93,93,931265,40
Maluku,93,93,932015,150
Maluku,93,93,932023,59
Maluku,93,93,932031,61
Maluku,93,93,932045,78
Maluku,93,93,932053,115
Maluku,93,93,932061,96
Maluku,93,93,932075,121
Maluku,93,93,932083,35
Maluku,93,93,932091,30
Maluku,93,93,932104,42
Maluku,93,93,932112,40
Maluku,93,93,932126,37
Maluku,93,93,932134,31
Maluku,93,93,932142,26
Maluku,93,93,932156,40
Maluku,93,93,932164,20
Maluku,93,93,932172,26
Maluku,93,93,932186,74
Maluku,93,93,932194,37
Maluku,93,95,951091,1
Maluku,93,95,952011,1
Maluku,93,95,952136,1
Maluku,93,96,961254,1
Maluku,93,96,961305,1
Maluku,93,98,981034,1
Papua,94,15,151104,1
Papua,94,19,191124,1
Papua,94,23,232031,1
Papua,94,24,242032,1
Papua,94,30,302064,1
Papua,94,51,511152,1
Papua,94,55,551061,1
Papua,94,56,561276,1
Papua,94,63,632164,1
Papua,94,66,661224,1
Papua,94,75,751356,1
Papua,94,80,801165,1
Papua,94,80,802012,1
Papua,94,80,802101,1
Papua,94,81,812035,2
Papua,94,81,812081,1
Papua,94,82,821042,3
Papua,94,82,821056,1
Papua,94,82,821101,1
Papua,94,82,821153,1
Papua,94,82,821175,1
Papua,94,82,821183,1
Papua,94,82,821256,1
Papua,94,82,821315,1
Papua,94,82,821331,1
Papua,94,82,821361,1
Papua,94,82,822103,1
Papua,94,82,822111,1
Papua,94,82,822155,1
Papua,94,83,831116,1
Papua,94,84,841074,1
Papua,94,84,841171,1
Papua,94,84,841206,1
Papua,94,84,842016,1
Papua,94,85,851275,1
Papua,94,85,852196,1
Papua,94,86,861054,1
Papua,94,86,861084,2
Papua,94,86,861092,4
Papua,94,86,861105,1
Papua,94,86,861121,1
Papua,94,86,861343,4
Papua,94,86,861352,9
Papua,94,86,861361,2
Papua,94,86,861373,3
Papua,94,86,861381,2
Papua,94,86,862026,1
Papua,94,86,862042,1
Papua,94,86,862056,1
Papua,94,86,862064,2
Papua,94,86,862131,3
Papua,94,86,862145,4
Papua,94,86,862153,2
Papua,94,86,862161,1
Papua,94,86,862175,3
Papua,94,86,862234,2
Papua,94,86,862256,7
Papua,94,86,862315,2
Papua,94,87,871071,4
Papua,94,87,871085,2
Papua,94,87,871093,1
Papua,94,87,871106,1
Papua,94,87,871114,2
Papua,94,87,871152,1
Papua,94,87,871166,1
Papua,94,87,871203,1
Papua,94,87,871255,1
Papua,94,87,872021,6
Papua,94,87,872035,1
Papua,94,87,872065,1
Papua,94,87,872081,1
Papua,94,87,872116,2
Papua,94,87,872146,2
Papua,94,87,872162,1
Papua,94,93,931205,1
Papua,94,93,932015,2
Papua,94,93,932134,1
Papua,94,94,941014,14
Papua,94,94,941022,22
Papua,94,94,941036,11
Papua,94,94,941044,12
Papua,94,94,941052,105
Papua,94,94,941066,24
Papua,94,94,941074,25
Papua,94,94,941082,9
Papua,94,94,941096,16
Papua,94,94,941103,21
Papua,94,94,941111,29
Papua,94,94,941125,45
Papua,94,94,941133,95
Papua,94,94,941141,31
Papua,94,94,941155,24
Papua,94,94,941163,17
Papua,94,94,941171,21
Papua,94,94,941185,27
Papua,94,94,941193,17
Papua,94,94,941206,24
Papua,94,94,941214,25
Papua,94,94,941222,25
Papua,94,94,942016,54
Papua,94,94,942024,43
Papua,94,94,942032,59
Papua,94,94,942046,52
Papua,94,94,942054,43
Papua,94,94,942062,52
Papua,94,94,942076,23
Papua,94,94,942084,50
Papua,94,94,942092,41
Papua,94,94,942105,19
Papua,94,94,942121,25
Papua,94,94,942135,27
Papua,94,94,942143,21
Papua,94,94,942151,21
Papua,94,94,942165,42
Papua,94,94,942173,24
Papua,94,94,942181,22
Papua,94,94,942195,17
Papua,94,95,951223,1
Papua,94,95,952033,1
Papua,94,96,961105,4
Papua,94,96,961121,2
Papua,94,96,961135,4
Papua,94,96,961165,1
Papua,94,96,961181,5
Papua,94,96,961195,1
Papua,94,96,961202,10
Papua,94,96,961216,1
Papua,94,96,961224,4
Papua,94,96,961232,22
Papua,94,96,961246,5
Papua,94,96,961254,12
Papua,94,96,961262,7
